CustomerID,InvoiceDate,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
12778.0,2011-11-20 11:39:00,19,51,804.23,4,3,3,433,Potential Loyalist
12779.0,2011-11-18 17:10:00,20,159,3868.7,4,5,5,455,Loyal
12781.0,2011-11-18 15:45:00,20,30,707.72,4,3,3,433,Potential Loyalist
12782.0,2011-12-05 09:16:00,4,107,2273.32,5,4,5,545,Big Spenders
12783.0,2011-12-07 15:56:00,1,86,1603.87,5,4,4,544,Others
12784.0,2011-11-30 15:38:00,8,59,574.42,5,4,3,543,Others
12785.0,2011-12-07 12:46:00,2,15,305.71,5,2,2,522,Potential Loyalist
12787.0,2011-11-30 08:44:00,9,20,463.66,5,2,2,522,Potential Loyalist
12789.0,2011-10-05 13:34:00,64,4,91.85,3,1,1,311,Others
12790.0,2011-05-31 14:14:00,191,21,324.92,1,2,2,122,At Risk
12791.0,2010-12-01 11:27:00,373,2,192.60000000000002,1,1,1,111,At Risk
12792.0,2011-03-28 11:36:00,256,25,400.53999999999996,1,2,2,122,At Risk
12793.0,2011-01-09 12:12:00,334,24,545.48,1,2,3,123,At Risk
12794.0,2011-10-17 14:54:00,52,45,860.41,3,3,3,333,Others
12795.0,2011-11-21 10:27:00,18,14,430.48,4,1,2,412,Others
12797.0,2010-12-14 16:24:00,359,17,194.18,1,2,1,121,At Risk
12798.0,2011-11-29 15:52:00,9,8,6977.04,5,1,5,515,Big Spenders
12802.0,2011-06-09 09:44:00,183,26,412.58,1,2,2,122,At Risk
12808.0,2011-11-03 10:05:00,36,28,483.65000000000003,3,2,3,323,Others
12809.0,2011-06-24 15:15:00,167,26,484.36,2,2,3,223,Others
12811.0,2011-03-24 09:42:00,260,31,514.85,1,3,3,133,At Risk
12812.0,2011-10-26 09:54:00,44,15,229.64000000000001,3,2,1,321,Others
12814.0,2011-08-30 12:11:00,101,2,125.92,2,1,1,211,Others
12815.0,2011-07-15 10:21:00,147,47,1063.46,2,3,4,234,Others
12816.0,2011-09-05 12:41:00,95,29,572.2,2,2,3,223,Others
12817.0,2011-03-03 16:28:00,280,4,166.04,1,1,1,111,At Risk
12818.0,2011-06-14 13:54:00,177,16,1517.88,2,2,4,224,Others
12820.0,2011-12-06 15:12:00,2,59,942.34,5,4,4,544,Others
12821.0,2011-05-09 15:51:00,213,6,92.72,1,1,1,111,At Risk
12822.0,2011-09-30 10:04:00,70,47,918.98,3,3,4,334,Others
12823.0,2011-09-26 07:35:00,74,5,1759.5,2,1,4,214,Others
12824.0,2011-10-11 12:49:00,59,25,397.12,3,2,2,322,Others
12826.0,2011-12-07 10:25:00,2,94,1468.1200000000001,5,4,4,544,Others
12827.0,2011-12-04 12:17:00,5,25,430.15000000000003,5,2,2,522,Potential Loyalist
12828.0,2011-12-07 08:45:00,2,56,1018.71,5,3,4,534,Potential Loyalist
12829.0,2011-01-21 12:56:00,321,12,253.05,1,1,2,112,At Risk
12830.0,2011-11-02 11:54:00,37,39,6748.4,3,3,5,335,Big Spenders
12831.0,2011-03-22 13:02:00,261,9,215.05,1,1,1,111,At Risk
12832.0,2011-11-07 13:30:00,31,27,383.03,4,2,2,422,Potential Loyalist
12833.0,2011-07-17 13:46:00,144,24,417.38,2,2,2,222,Others
12834.0,2011-03-02 09:49:00,282,18,312.38,1,2,2,122,At Risk
12836.0,2011-10-11 15:10:00,58,175,2612.86,3,5,5,355,Loyal
12837.0,2011-06-19 16:07:00,172,12,134.1,2,1,1,211,Others
12838.0,2011-11-06 12:20:00,33,123,683.13,3,4,3,343,Others
12839.0,2011-12-07 12:33:00,2,316,5583.62,5,5,5,555,Champion
12840.0,2011-07-19 09:29:00,143,116,2714.27,2,4,5,245,Big Spenders
12841.0,2011-12-05 11:13:00,4,439,3876.4,5,5,5,555,Champion
12842.0,2011-09-30 15:33:00,69,34,1118.99,3,3,4,334,Others
12843.0,2011-10-05 12:09:00,65,108,1680.76,3,4,4,344,Others
12844.0,2011-11-10 13:31:00,28,52,325.96000000000004,4,3,2,432,Potential Loyalist
12845.0,2011-03-17 13:34:00,266,27,354.09,1,2,2,122,At Risk
12847.0,2011-11-17 13:16:00,21,91,871.54,4,4,3,443,Others
12849.0,2011-11-08 13:41:00,30,51,1050.8899999999999,4,3,4,434,Potential Loyalist
12851.0,2011-09-04 12:41:00,96,50,135.18,2,3,1,231,Others
12852.0,2011-02-22 14:56:00,289,20,299.75,1,2,2,122,At Risk
12853.0,2011-08-24 11:00:00,107,84,1881.7,2,4,4,244,Others
12854.0,2011-09-22 12:15:00,78,115,1289.15,2,4,4,244,Others
12855.0,2010-12-02 09:37:00,372,3,38.1,1,1,1,111,At Risk
12856.0,2011-12-02 10:52:00,7,317,2162.68,5,5,5,555,Champion
12857.0,2011-05-13 10:20:00,210,46,1106.4,1,3,4,134,At Risk
12863.0,2011-10-18 14:15:00,51,6,504.2,3,1,3,313,Others
12864.0,2011-07-24 13:03:00,137,3,147.12,2,1,1,211,Others
12865.0,2011-11-13 14:31:00,25,96,1548.07,4,4,4,444,Others
12866.0,2011-03-01 14:11:00,282,26,559.12,1,2,3,123,At Risk
12867.0,2011-11-13 15:30:00,25,551,3986.22,4,5,5,455,Loyal
12868.0,2011-06-07 10:42:00,185,107,1607.0600000000002,1,4,4,144,At Risk
12870.0,2010-12-08 14:27:00,365,2,-14.899999999999999,1,1,1,111,At Risk
12871.0,2011-09-16 15:07:00,83,11,380.64,2,1,2,212,Others
12872.0,2011-01-17 10:52:00,326,66,599.97,1,4,3,143,At Risk
12873.0,2011-03-02 14:58:00,281,4,374.0,1,1,2,112,At Risk
12875.0,2011-07-19 15:30:00,142,2,343.2300000000001,2,1,2,212,Others
12876.0,2011-10-13 12:26:00,57,85,2218.02,3,4,5,345,Big Spenders
12877.0,2011-12-06 10:30:00,3,154,1535.77,5,5,4,554,Loyal
12878.0,2011-11-21 14:30:00,17,49,841.64,4,3,3,433,Potential Loyalist
12879.0,2011-10-26 12:24:00,44,12,552.5699999999999,3,1,3,313,Others
12881.0,2011-03-09 11:44:00,275,7,298.0,1,1,2,112,At Risk
12882.0,2011-11-30 16:18:00,8,13,1463.04,5,1,4,514,Others
12883.0,2011-11-15 09:32:00,24,42,703.47,4,3,3,433,Potential Loyalist
12884.0,2011-09-12 13:10:00,87,7,309.05,2,1,2,212,Others
12885.0,2011-10-07 13:40:00,62,72,1158.27,3,4,4,344,Others
12886.0,2011-10-03 10:09:00,67,86,1351.09,3,4,4,344,Others
12888.0,2011-05-09 16:02:00,213,7,313.77,1,1,2,112,At Risk
12890.0,2011-11-15 17:26:00,23,82,380.46999999999997,4,4,2,442,Others
12891.0,2011-06-07 12:31:00,185,3,331.0,1,1,2,112,At Risk
12893.0,2011-11-09 12:34:00,30,34,188.14,4,3,1,431,Potential Loyalist
12895.0,2011-10-28 13:51:00,41,24,347.3,3,2,2,322,Others
12897.0,2011-05-19 12:13:00,204,4,216.5,1,1,1,111,At Risk
12901.0,2011-12-01 10:07:00,8,125,16293.1,5,5,5,555,Champion
12902.0,2011-03-20 12:06:00,264,10,138.68,1,1,1,111,At Risk
12904.0,2011-11-21 14:34:00,17,72,509.58,4,4,3,443,Others
12906.0,2011-11-28 09:55:00,11,63,2919.81,4,4,5,445,Big Spenders
12908.0,2011-10-12 10:11:00,58,4,246.0,3,1,2,312,Others
12909.0,2011-10-31 12:43:00,39,96,2128.83,3,4,5,345,Big Spenders
12910.0,2011-11-16 14:28:00,22,75,3075.04,4,4,5,445,Big Spenders
12912.0,2011-12-07 08:55:00,2,24,1662.3,5,2,4,524,Potential Loyalist
12913.0,2011-12-05 12:11:00,4,50,2483.63,5,3,5,535,Big Spenders
12915.0,2011-07-14 11:34:00,148,22,363.65,2,2,2,222,Others
12916.0,2011-07-24 10:35:00,138,109,2982.35,2,4,5,245,Big Spenders
12917.0,2011-08-03 16:42:00,127,2,594.0,2,1,3,213,Others
12919.0,2011-12-01 13:47:00,7,52,1301.44,5,3,4,534,Potential Loyalist
12920.0,2011-11-22 15:05:00,16,28,164.23,4,2,1,421,Potential Loyalist
12921.0,2011-12-06 09:56:00,3,741,16389.74,5,5,5,555,Champion
12922.0,2011-07-01 15:35:00,160,28,405.38,2,2,2,222,Others
12923.0,2011-10-06 16:20:00,63,29,176.97,3,2,1,321,Others
12924.0,2011-09-12 13:55:00,87,31,929.95,2,3,4,234,Others
12925.0,2011-12-05 11:11:00,4,45,694.05,5,3,3,533,Potential Loyalist
12928.0,2011-11-04 14:24:00,34,84,2062.7000000000003,3,4,5,345,Big Spenders
12929.0,2011-08-09 14:30:00,121,9,105.1,2,1,1,211,Others
12930.0,2011-09-22 15:18:00,77,27,409.9,2,2,2,222,Others
12931.0,2011-11-18 12:39:00,21,102,33462.81,4,4,5,445,Big Spenders
12933.0,2011-11-15 16:38:00,23,107,606.28,4,4,3,443,Others
12935.0,2011-12-07 17:25:00,1,130,2156.45,5,5,5,555,Champion
12936.0,2011-11-22 17:32:00,16,63,1012.9,4,4,4,444,Others
12937.0,2011-11-24 15:05:00,14,120,1504.27,4,4,4,444,Others
12938.0,2011-11-14 11:21:00,25,9,114.14,4,1,1,411,Others
12939.0,2011-10-06 14:33:00,63,47,11581.8,3,3,5,335,Big Spenders
12940.0,2011-10-24 14:04:00,45,103,876.29,3,4,3,343,Others
12942.0,2011-07-31 14:39:00,130,75,683.9,2,4,3,243,Others
12943.0,2011-02-11 15:13:00,300,1,-3.75,1,1,1,111,At Risk
12944.0,2011-11-04 11:04:00,35,30,604.51,3,3,3,333,Others
12945.0,2011-02-24 14:15:00,287,23,462.95,1,2,2,122,At Risk
12947.0,2011-07-19 10:06:00,143,103,1407.29,2,4,4,244,Others
12948.0,2011-11-23 17:10:00,15,118,2053.7,4,4,5,445,Big Spenders
12949.0,2011-11-09 11:25:00,30,219,4143.02,4,5,5,455,Loyal
12950.0,2011-12-07 13:17:00,1,23,1843.0,5,2,4,524,Potential Loyalist
12951.0,2011-12-01 12:14:00,8,65,1042.07,5,4,4,544,Others
12952.0,2011-12-04 10:35:00,5,80,1382.8400000000001,5,4,4,544,Others
12953.0,2011-11-30 09:24:00,9,17,329.85,5,2,2,522,Potential Loyalist
12955.0,2011-12-08 16:29:00,0,183,4734.26,5,5,5,555,Champion
12956.0,2011-02-06 16:08:00,305,19,108.07,1,2,1,121,At Risk
12957.0,2011-12-05 16:32:00,3,244,3979.04,5,5,5,555,Champion
12962.0,2011-12-02 15:55:00,6,16,266.39,5,2,2,522,Potential Loyalist
12963.0,2011-12-01 12:55:00,7,96,1841.03,5,4,4,544,Others
12965.0,2011-09-11 15:31:00,88,109,771.91,2,4,3,243,Others
12966.0,2011-11-30 12:38:00,9,10,160.18,5,1,1,511,Others
12967.0,2011-12-06 14:19:00,2,33,1194.75,5,3,4,534,Potential Loyalist
12968.0,2011-08-19 15:44:00,111,5,135.95,2,1,1,211,Others
12970.0,2011-12-02 14:30:00,6,151,452.24,5,5,2,552,Loyal
12971.0,2011-12-06 12:20:00,3,308,10930.26,5,5,5,555,Champion
12974.0,2011-05-26 09:33:00,197,8,144.8,1,1,1,111,At Risk
12976.0,2011-05-12 09:55:00,211,22,738.6,1,2,3,123,At Risk
12977.0,2011-07-06 16:40:00,155,9,39.239999999999995,2,1,1,211,Others
12980.0,2011-07-07 11:42:00,155,24,7092.06,2,2,5,225,Big Spenders
12981.0,2011-11-10 12:00:00,29,20,372.21999999999997,4,2,2,422,Potential Loyalist
12982.0,2011-04-14 10:49:00,239,34,377.2,1,3,2,132,At Risk
12984.0,2011-11-21 12:37:00,18,4,97.5,4,1,1,411,Others
12985.0,2011-12-09 10:46:00,0,78,1215.6200000000001,5,4,4,544,Others
12987.0,2011-09-27 12:03:00,73,30,545.0,2,3,3,233,Others
12988.0,2011-02-20 14:31:00,291,92,535.32,1,4,3,143,At Risk
12989.0,2011-12-06 15:28:00,2,68,6854.51,5,4,5,545,Big Spenders
12990.0,2011-11-08 13:01:00,30,13,409.5,4,1,2,412,Others
12991.0,2011-11-16 15:34:00,22,31,503.76,4,3,3,433,Potential Loyalist
12993.0,2011-11-16 15:49:00,22,27,414.76,4,2,2,422,Potential Loyalist
12994.0,2011-12-05 15:43:00,3,73,902.22,5,4,3,543,Others
12995.0,2011-09-23 09:20:00,77,5,200.72,2,1,1,211,Others
12997.0,2011-11-17 15:47:00,21,67,1197.94,4,4,4,444,Others
12999.0,2011-05-27 13:24:00,195,28,455.88,1,2,2,122,At Risk
13000.0,2011-08-25 10:43:00,106,31,534.85,2,3,3,233,Others
13001.0,2011-12-05 14:51:00,3,342,9797.92,5,5,5,555,Champion
13002.0,2011-01-25 15:18:00,317,7,120.94999999999999,1,1,1,111,At Risk
13003.0,2011-08-26 10:50:00,105,6,149.05,2,1,1,211,Others
13004.0,2011-11-28 11:27:00,11,409,5613.43,4,5,5,455,Loyal
13005.0,2011-06-19 10:53:00,173,29,468.95,2,2,3,223,Others
13006.0,2011-10-14 13:49:00,55,4,81.57,3,1,1,311,Others
13008.0,2011-01-20 14:24:00,322,15,178.46999999999997,1,2,1,121,At Risk
13011.0,2010-12-02 17:22:00,371,3,50.550000000000004,1,1,1,111,At Risk
13012.0,2011-11-30 13:05:00,8,107,1311.6200000000001,5,4,4,544,Others
13013.0,2011-12-08 15:01:00,0,222,4786.99,5,5,5,555,Champion
13014.0,2011-12-07 09:24:00,2,124,3365.43,5,5,5,555,Champion
13015.0,2011-10-17 13:19:00,52,176,3346.28,3,5,5,355,Loyal
13016.0,2011-09-27 14:08:00,72,47,789.89,2,3,3,233,Others
13017.0,2011-12-02 15:53:00,6,1,204.0,5,1,1,511,Others
13018.0,2011-11-23 13:28:00,15,459,7272.75,4,5,5,455,Loyal
13021.0,2011-12-05 16:37:00,3,134,2584.4,5,5,5,555,Champion
13023.0,2011-10-06 16:27:00,63,40,689.9,3,3,3,333,Others
13026.0,2011-12-08 16:58:00,0,43,936.15,5,3,4,534,Potential Loyalist
13027.0,2011-08-18 09:39:00,113,26,6912.0,2,2,5,225,Big Spenders
13028.0,2011-11-17 11:10:00,22,47,659.68,4,3,3,433,Potential Loyalist
13029.0,2011-11-09 09:13:00,30,10,1247.5,4,1,4,414,Others
13030.0,2011-11-28 14:30:00,10,99,799.48,5,4,3,543,Others
13032.0,2011-11-01 09:56:00,38,75,996.52,3,4,4,344,Others
13033.0,2010-12-17 14:23:00,356,11,190.55,1,1,1,111,At Risk
13034.0,2011-10-16 12:21:00,54,37,642.77,3,3,3,333,Others
13035.0,2011-10-13 12:23:00,57,30,886.63,3,3,3,333,Others
13037.0,2011-07-24 15:46:00,137,48,881.07,2,3,3,233,Others
13038.0,2011-09-20 14:37:00,79,28,908.46,2,2,3,223,Others
13040.0,2011-12-01 10:38:00,8,43,676.99,5,3,3,533,Potential Loyalist
13043.0,2011-03-31 12:14:00,253,14,471.57,1,1,3,113,At Risk
13044.0,2011-02-21 15:20:00,290,33,560.47,1,3,3,133,At Risk
13045.0,2011-09-01 15:04:00,98,18,305.28000000000003,2,2,2,222,Others
13046.0,2011-11-09 08:36:00,30,35,629.31,4,3,3,433,Potential Loyalist
13047.0,2011-11-08 12:10:00,31,196,3079.1,4,5,5,455,Loyal
13048.0,2011-11-25 13:23:00,13,137,1805.91,4,5,4,454,Loyal
13049.0,2011-10-06 15:31:00,63,14,656.6800000000001,3,1,3,313,Others
13050.0,2011-11-30 17:28:00,8,422,5684.61,5,5,5,555,Champion
13052.0,2011-05-11 14:12:00,211,18,348.15000000000003,1,2,2,122,At Risk
13055.0,2011-10-06 18:57:00,63,78,1201.96,3,4,4,344,Others
13058.0,2011-11-15 12:43:00,24,8,271.40000000000003,4,1,2,412,Others
13059.0,2011-04-04 10:40:00,249,8,183.4,1,1,1,111,At Risk
13060.0,2011-03-31 11:37:00,253,15,307.53,1,2,2,122,At Risk
13061.0,2011-09-28 16:04:00,71,10,248.61,2,1,2,212,Others
13062.0,2011-06-01 15:12:00,190,11,346.98,1,1,2,112,At Risk
13064.0,2011-11-27 12:31:00,12,69,1119.49,4,4,4,444,Others
13065.0,2010-12-01 16:52:00,372,14,205.86,1,1,1,111,At Risk
13066.0,2011-11-15 13:39:00,23,49,430.9,4,3,2,432,Potential Loyalist
13067.0,2011-09-18 13:38:00,81,15,115.46000000000001,2,2,1,221,Others
13068.0,2011-11-29 15:00:00,9,2,344.0,5,1,2,512,Others
13069.0,2011-12-09 08:39:00,0,470,3717.82,5,5,5,555,Champion
13070.0,2011-05-31 13:45:00,191,9,228.8,1,1,1,111,At Risk
13072.0,2011-03-18 08:12:00,266,7,177.15,1,1,1,111,At Risk
13075.0,2011-08-02 10:19:00,129,22,919.61,2,2,4,224,Others
13077.0,2011-12-08 19:24:00,0,112,729.27,5,4,3,543,Others
13078.0,2011-12-08 18:48:00,0,380,12432.28,5,5,5,555,Champion
13079.0,2011-12-05 16:53:00,3,6,220.10000000000002,5,1,1,511,Others
13080.0,2011-06-13 14:59:00,178,6,58.08,1,1,1,111,At Risk
13081.0,2011-12-08 13:13:00,0,1061,27964.48,5,5,5,555,Champion
13082.0,2011-08-05 16:16:00,125,75,3595.48,2,4,5,245,Big Spenders
13083.0,2011-12-05 15:01:00,3,18,303.75,5,2,2,522,Potential Loyalist
13085.0,2011-07-05 12:11:00,157,29,272.38,2,2,2,222,Others
13089.0,2011-12-07 09:02:00,2,1857,57385.88,5,5,5,555,Champion
13090.0,2011-12-01 12:39:00,8,161,8689.39,5,5,5,555,Champion
13091.0,2011-11-18 16:48:00,20,24,319.82,4,2,2,422,Potential Loyalist
13092.0,2011-09-30 11:18:00,70,26,459.83,3,2,2,322,Others
13093.0,2011-03-17 17:16:00,266,170,7741.47,1,5,5,155,Loyal
13094.0,2011-11-18 14:07:00,20,30,1708.8600000000001,4,3,4,434,Potential Loyalist
13095.0,2011-09-30 12:03:00,70,6,74.39999999999999,3,1,1,311,Others
13097.0,2011-11-07 10:43:00,32,437,5893.32,3,5,5,355,Loyal
13098.0,2011-12-08 14:14:00,0,605,28658.88,5,5,5,555,Champion
13099.0,2011-09-01 17:40:00,98,1,207.35999999999999,2,1,1,211,Others
13101.0,2011-04-19 14:37:00,233,8,101.19,1,1,1,111,At Risk
13102.0,2011-12-08 12:52:00,0,310,6336.29,5,5,5,555,Champion
13103.0,2011-10-31 09:38:00,39,8,243.94,3,1,2,312,Others
13104.0,2011-12-06 13:10:00,2,20,1098.48,5,2,4,524,Potential Loyalist
13106.0,2011-08-03 11:50:00,128,2,59.5,2,1,1,211,Others
13107.0,2011-10-26 14:52:00,43,60,1524.07,3,4,4,344,Others
13108.0,2010-12-02 10:35:00,372,10,350.06,1,1,2,112,At Risk
13109.0,2011-12-07 12:38:00,2,50,766.84,5,3,3,533,Potential Loyalist
13110.0,2011-11-08 14:30:00,30,146,1452.8700000000001,4,5,4,454,Loyal
13113.0,2011-12-09 12:49:00,0,280,10510.0,5,5,5,555,Champion
13115.0,2011-12-01 09:39:00,8,132,2205.63,5,5,5,555,Champion
13116.0,2011-08-14 14:36:00,116,31,485.19,2,3,3,233,Others
13117.0,2011-11-18 12:02:00,21,76,984.91,4,4,4,444,Others
13118.0,2011-11-20 12:46:00,19,82,1125.0,4,4,4,444,Others
13120.0,2011-04-15 10:19:00,238,1,30.599999999999998,1,1,1,111,At Risk
13121.0,2011-03-15 16:51:00,268,53,254.73,1,3,2,132,At Risk
13122.0,2011-09-06 15:53:00,93,55,922.39,2,3,4,234,Others
13124.0,2011-09-11 12:45:00,89,235,3866.33,2,5,5,255,Loyal
13126.0,2011-12-05 10:00:00,4,142,2056.29,5,5,5,555,Champion
13127.0,2011-09-23 10:26:00,77,15,259.17,2,2,2,222,Others
13130.0,2011-09-06 15:30:00,93,2,64.0,2,1,1,211,Others
13131.0,2011-11-16 13:21:00,22,46,1039.3,4,3,4,434,Potential Loyalist
13132.0,2011-03-23 12:44:00,261,3,77.3,1,1,1,111,At Risk
13133.0,2011-03-11 10:31:00,273,7,109.8,1,1,1,111,At Risk
13134.0,2011-09-28 09:22:00,72,105,1740.63,2,4,4,244,Others
13135.0,2011-05-27 10:52:00,196,1,3096.0,1,1,5,115,At Risk
13136.0,2011-10-20 19:13:00,49,139,2545.38,3,5,5,355,Loyal
13137.0,2011-11-29 12:09:00,10,705,3605.08,5,5,5,555,Champion
13138.0,2011-11-17 16:51:00,21,63,962.39,4,4,4,444,Others
13139.0,2011-11-23 13:54:00,15,174,5055.79,4,5,5,455,Loyal
13140.0,2011-08-23 15:33:00,107,46,423.72,2,3,2,232,Others
13141.0,2011-09-16 09:54:00,84,136,2385.8,2,5,5,255,Loyal
13142.0,2011-11-20 16:07:00,18,23,307.09,4,2,2,422,Potential Loyalist
13144.0,2011-01-11 11:15:00,332,3,110.95,1,1,1,111,At Risk
13145.0,2011-10-31 12:45:00,39,7,614.77,3,1,3,313,Others
13146.0,2011-11-13 15:29:00,25,17,228.91,4,2,1,421,Potential Loyalist
13147.0,2011-11-29 13:59:00,9,4,712.8000000000001,5,1,3,513,Others
13148.0,2011-11-10 15:23:00,28,347,3348.48,4,5,5,455,Loyal
13149.0,2011-11-25 13:09:00,13,86,1676.06,4,4,4,444,Others
13151.0,2011-05-20 12:55:00,202,75,1250.3700000000001,1,4,4,144,At Risk
13153.0,2011-12-04 12:14:00,5,15,486.22,5,2,3,523,Potential Loyalist
13154.0,2011-07-18 15:21:00,143,1,-611.86,2,1,1,211,Others
13155.0,2011-11-06 15:41:00,32,85,971.76,3,4,4,344,Others
13157.0,2011-10-21 13:50:00,48,89,1721.57,3,4,4,344,Others
13158.0,2011-09-06 11:58:00,94,79,1201.06,2,4,4,244,Others
13159.0,2011-12-01 11:20:00,8,122,1379.75,5,4,4,544,Others
13160.0,2011-11-17 13:07:00,21,4,91.8,4,1,1,411,Others
13161.0,2011-01-30 14:03:00,312,8,112.75,1,1,1,111,At Risk
13162.0,2011-08-09 15:59:00,121,82,1644.99,2,4,4,244,Others
13165.0,2011-10-24 15:05:00,45,42,1021.48,3,3,4,334,Others
13166.0,2011-03-02 14:28:00,281,42,414.7,1,3,2,132,At Risk
13167.0,2011-11-21 12:24:00,18,65,791.33,4,4,3,443,Others
13168.0,2011-11-03 12:56:00,35,133,1310.14,3,5,4,354,Loyal
13169.0,2011-10-07 12:11:00,63,13,712.88,3,1,3,313,Others
13170.0,2011-11-13 12:19:00,26,32,116.00999999999999,4,3,1,431,Potential Loyalist
13171.0,2011-12-01 15:06:00,7,48,426.81,5,3,2,532,Potential Loyalist
13173.0,2011-12-05 15:51:00,3,43,353.65,5,3,2,532,Potential Loyalist
13174.0,2011-11-23 14:35:00,15,314,2817.03,4,5,5,455,Loyal
13176.0,2011-10-24 15:43:00,45,72,492.84,3,4,3,343,Others
13177.0,2011-10-06 09:56:00,64,17,282.45,3,2,2,322,Others
13178.0,2011-11-13 16:14:00,25,265,5725.47,4,5,5,455,Loyal
13182.0,2011-10-25 13:46:00,44,11,121.18,3,1,1,311,Others
13183.0,2011-12-02 10:30:00,7,94,3957.78,5,4,5,545,Big Spenders
13184.0,2011-11-25 12:02:00,14,183,1648.79,4,5,4,454,Loyal
13185.0,2011-03-17 11:56:00,267,1,71.4,1,1,1,111,At Risk
13186.0,2011-10-31 11:40:00,39,84,1539.69,3,4,4,344,Others
13187.0,2011-01-06 18:57:00,336,37,236.02,1,3,2,132,At Risk
13188.0,2011-11-28 15:28:00,10,2,114.60000000000001,5,1,1,511,Others
13189.0,2011-11-21 10:39:00,18,29,260.68,4,2,2,422,Potential Loyalist
13192.0,2011-09-05 14:13:00,94,63,911.94,2,4,4,244,Others
13193.0,2011-10-09 14:30:00,60,29,117.88,3,2,1,321,Others
13194.0,2011-07-27 09:01:00,135,3,60.7,2,1,1,211,Others
13196.0,2011-11-28 13:54:00,10,110,1797.78,5,4,4,544,Others
13198.0,2011-11-29 15:17:00,9,229,3384.09,5,5,5,555,Champion
13199.0,2011-12-06 12:30:00,3,120,9803.96,5,4,5,545,Big Spenders
13200.0,2011-11-20 15:35:00,18,46,870.09,4,3,3,433,Potential Loyalist
13203.0,2011-11-30 10:45:00,9,57,869.46,5,3,3,533,Potential Loyalist
13207.0,2011-11-24 14:52:00,14,8,250.26000000000002,4,1,2,412,Others
13208.0,2011-10-12 09:54:00,58,150,1205.9,3,5,4,354,Loyal
13209.0,2011-11-09 13:54:00,29,329,5820.16,4,5,5,455,Loyal
13210.0,2011-09-07 08:18:00,93,22,353.48,2,2,2,222,Others
13211.0,2011-11-29 14:43:00,9,56,1197.42,5,3,4,534,Potential Loyalist
13212.0,2011-11-30 15:12:00,8,143,780.58,5,5,3,553,Loyal
13213.0,2011-10-14 11:42:00,56,92,1518.43,3,4,4,344,Others
13216.0,2011-03-17 12:18:00,267,5,333.74,1,1,2,112,At Risk
13217.0,2011-08-09 15:32:00,121,7,133.62,2,1,1,211,Others
13218.0,2011-08-04 16:59:00,126,5,62.63999999999999,2,1,1,211,Others
13220.0,2011-09-22 13:38:00,77,21,819.2900000000001,2,2,3,223,Others
13221.0,2011-04-13 16:58:00,239,66,847.41,1,4,3,143,At Risk
13223.0,2011-05-23 13:03:00,199,5,163.20000000000002,1,1,1,111,At Risk
13224.0,2011-10-10 15:00:00,59,109,2150.85,3,4,5,345,Big Spenders
13225.0,2011-12-06 13:29:00,2,34,6083.04,5,3,5,535,Big Spenders
13226.0,2011-03-11 14:35:00,272,16,108.21000000000001,1,2,1,121,At Risk
13227.0,2011-05-22 11:47:00,201,9,257.7,1,1,2,112,At Risk
13228.0,2011-09-19 14:28:00,80,2,358.0,2,1,2,212,Others
13229.0,2011-04-28 12:07:00,225,10,160.95,1,1,1,111,At Risk
13230.0,2011-12-05 16:03:00,3,612,2763.41,5,5,5,555,Champion
13232.0,2011-11-27 10:39:00,12,207,1357.6,4,5,4,454,Loyal
13233.0,2011-09-26 13:25:00,73,43,605.12,2,3,3,233,Others
13235.0,2011-05-12 09:48:00,211,59,101.17000000000007,1,4,1,141,At Risk
13236.0,2011-11-15 12:50:00,24,39,727.27,4,3,3,433,Potential Loyalist
13238.0,2011-11-28 15:30:00,10,32,680.83,5,3,3,533,Potential Loyalist
13239.0,2011-03-23 10:25:00,261,22,329.56,1,2,2,122,At Risk
13240.0,2011-09-04 14:08:00,95,67,663.65,2,4,3,243,Others
13242.0,2011-08-19 12:53:00,111,13,270.40000000000003,2,1,2,212,Others
13243.0,2011-05-20 13:14:00,202,58,600.07,1,3,3,133,At Risk
13244.0,2011-09-08 11:46:00,92,27,121.74000000000001,2,2,1,221,Others
13245.0,2011-10-20 11:40:00,50,16,430.5,3,2,2,322,Others
13246.0,2011-11-21 16:50:00,17,143,1922.1,4,5,4,454,Loyal
13247.0,2011-11-22 10:59:00,17,25,501.12,4,2,3,423,Potential Loyalist
13248.0,2011-08-07 12:40:00,124,26,465.68,2,2,3,223,Others
13249.0,2011-09-08 13:26:00,91,23,711.41,2,2,3,223,Others
13253.0,2011-07-06 10:09:00,156,36,1030.4,2,3,4,234,Others
13255.0,2011-12-06 10:56:00,3,14,390.66,5,1,2,512,Others
13256.0,2011-11-25 15:57:00,13,1,0.0,4,1,1,411,Others
13258.0,2011-11-28 09:31:00,11,38,698.58,4,3,3,433,Potential Loyalist
13259.0,2011-10-09 10:48:00,61,87,292.32,3,4,2,342,Others
13260.0,2011-10-09 13:21:00,60,8,557.62,3,1,3,313,Others
13261.0,2011-03-16 12:22:00,268,9,944.1,1,1,4,114,At Risk
13262.0,2011-03-21 15:06:00,262,11,200.29,1,1,1,111,At Risk
13263.0,2011-12-08 13:59:00,0,1677,7454.07,5,5,5,555,Champion
13265.0,2011-10-17 15:02:00,52,91,2107.66,3,4,5,345,Big Spenders
13266.0,2011-11-28 14:39:00,10,202,3717.67,5,5,5,555,Champion
